"x1";"x2";"x3";"x4";"x5";"x6";"x7";"x8";"x9";"x10";"x11";"x12";"x13";"x14";"x15";"x16";"x17";"x18";"x19";"x20";"x21";"x22";"x23";"x24";"x25";"x26";"x27";"x28";"x29";"x30";"x31";"x32";"x33";"x34";"x35";"x36";"x37";"x38";"x39";"x40";"x41";"x42";"x43";"x44";"x45";"x46";"x47";"x48";"x49";"x50";"y"
10,45;5,35;2,57;-15,27;-3,66;4,51;23,81;-2,49;6,82;0,45;-27,91;-23,67;-7,3;-5,16;2,08;-11,41;2,27;9,13;21,06;28,63;7,78;0,67;-10,7;-3,3;-3,32;-3,99;1,43;-30,19;3,71;5,33;11,94;1,4;-1,01;-2,59;0,3;5,86;5,75;-9,19;-13,31;2,76;3,18;-4,97;1,28;9,06;1,74;6,77;2,36;3,85;-4,69;7,82;0,66
2,59;4,99;-1,02;0,6;1,37;-8,6;8,98;-4,54;5,81;9,65;-5,41;-12,9;2,93;-10,53;-0,11;-5,36;-0,69;4,28;6,87;9,44;2,75;4,89;-2,35;-1,45;11,1;-4,32;-0,11;-3,38;2,41;4,85;7,59;-4,43;-0,11;-1,9;4,46;1,72;1,7;-6,57;-4,61;4,12;3,07;-2,07;8,6;7,22;-0,56;7,16;-7,57;1,1;-1,25;3,4;3,06
1,02;4,3;-3,9;-0,65;2,43;2,9;4,78;-2,08;-4,5;16,37;-3,54;2,62;-4,12;-2,43;0,03;-5,9;4,96;2,36;2,12;7,91;2,95;0,4;-2,83;-3,38;3,79;-13,82;2,16;-2,08;-1,2;-3,49;5,71;7,21;1,53;-0,01;1,41;0,58;-2,83;2,63;-2,33;-9,65;2,3;8,35;-0,42;1,35;-3,4;10,86;0,83;3,32;0,09;3,39;2,54
18,1;4,21;-0,69;-9,46;-3,65;4,14;28,58;4,88;5,48;3,35;-25,31;-21,96;-2,59;-8,08;-7,49;5,02;-1,57;13,98;26,72;37,33;2,5;7,56;-18,71;-6,98;-2,98;-11,16;1,57;-27,56;4,68;4,25;6,45;20,54;14,59;2,5;2,25;2,14;9,76;-6,78;-6,96;-13,18;-3,76;-3,58;4,4;-8,42;1,02;2,31;-5,13;-3,87;-2,33;3,45;2,82
0,69;-0,48;3,92;-11,31;3,89;6,64;22,57;-6,98;17,37;9,32;-19,35;-24,6;4,3;-16,44;-2,47;-4,59;4,16;3,95;24,48;23,94;8,12;0,61;-7,22;-6,15;-7,7;-6,02;0,11;-16,83;1,05;3,42;14,08;-5;-1,78;-2,73;1,09;7,31;6,38;-9,49;-6,85;-1,02;2,36;-1,3;6,84;5,81;-4,21;7,86;-6,1;2,98;-0,13;2,54;1,51
3,56;10,49;-6,91;2,8;1,82;-3,56;10,67;0,3;6,95;1,09;-6,04;-12,2;0,46;-12,9;-1,75;0,43;-1,86;-0,53;7,47;10,91;2,55;3,19;-10,5;0,58;11,34;1,73;1,21;-7,23;-7,17;0,08;-9;6,44;8,94;0,2;5,57;-3,3;-1,06;-0,53;3,94;1,15;-1,17;-2,58;-0,3;0,32;4,5;1,8;3,6;-1,11;0,52;1,33;2,16
7,81;4,25;0,42;-0,49;-5,04;2,22;17,62;-2,7;4,15;4,74;-19,38;-14,54;3,33;-4,64;2,39;-3,18;4,53;8,1;14,28;23,04;8,96;0,45;-10,94;-8,8;-6,27;-4,03;5,22;-14,28;5,82;1,21;14,09;3,35;3,01;0,2;1,49;6,31;9,51;-12,12;-15,13;-2,21;1,66;-0,15;-1,39;2,04;0;5,53;-0,75;1,57;0,81;5,71;2,71
8,66;-1,58;4,83;-2,92;0,11;-6,75;17,6;-0,07;3,05;7,89;-11,7;-18,51;1,83;-4,48;-1,64;-0,27;2,05;6,69;9,37;17,26;6,95;1,49;-9,58;-8,64;2,66;-8,31;0,27;-12,65;8,67;4,19;26,69;7,39;2,17;1,61;-0,05;7,58;5,74;-5,42;-13,72;-8,49;-1,27;0,36;13,41;0,29;-5,82;5,38;-12,7;-0,96;-2,27;5,4;3,04
14,02;6,84;0,22;-17,16;-5,92;-0,84;33,72;-8,03;12,93;14,04;-25,53;-23,51;1,54;-6,57;-3,64;1,27;7,62;14,26;32,44;34,87;1,02;0,73;-12,18;-4,54;-9,16;-14,01;2,9;-27,14;-2,56;-0,67;3,02;-5,2;-6,37;-3,57;4,96;-1,51;17,76;-9,97;-0,96;0,22;2,14;1,06;1,13;5,35;-1,76;13,21;1,52;2,43;-0,17;1,7;3,01
4,66;-0,88;4,47;2,18;2,77;0,65;8,95;-4,61;-0,91;11,34;-2,73;-4,55;5,32;-4,91;-1,03;-6,6;11,61;4,54;4,24;12,6;2,78;-1,76;-9,05;-11;-3,15;-18,52;4,37;-2,83;2,22;2,73;21,77;2,05;-9,16;0,47;-5,57;5,02;3,65;-2,92;-7,35;-15,53;1,08;6,53;5,73;1,39;-10,01;15,12;-5,06;8,72;-1,82;3,02;2,11
12,88;3,7;-3,56;-6,15;-5,28;-1,52;20,76;-8,22;11,22;9,58;-26,78;-21,66;4,7;-4,21;1,78;8,3;12,29;12,5;20,27;26,96;1,58;0,65;-3,96;-4,81;-3,99;-11,79;0,92;-17,74;-6,87;-6,97;4,51;-1,38;-4,46;0,43;-1,61;-4,74;14,69;-15,45;4,94;-12,32;-1,91;13,04;7,53;0,44;-5,06;12,77;-4,24;2,68;2,57;0,6;1,52
7,68;7,43;-1,86;-4,92;-1,52;-1,11;14,97;-1,83;12,55;16,34;-20,78;-14,63;1,53;-4,29;0;-1,92;6,48;7,34;13,41;20,73;1,56;-0,76;-3,45;-1,58;-1,73;-6,13;2,83;-12,86;1,35;-6;3,31;-3,8;2,14;3,52;1,84;2,78;8,29;-13,84;-8,13;-7,77;-2,59;7,22;-8,61;-1,12;1,48;11,25;10,42;9,78;6,05;6,95;3,72
-2,77;2,04;0,43;-1,12;-0,77;-0,7;1,9;6,94;2,13;-5,52;-4,44;-3,99;0,8;-5,06;2,8;-6,13;-0,3;-0,71;5,35;5,06;-3,8;-4,05;2,7;-5,29;4,91;1,81;8,61;-0,32;4,52;4,93;11,07;14,5;14,41;2,94;-1,52;0,92;0,5;-0,8;-12,05;-5,35;-2,16;-8,73;-13,5;-2,83;3,2;-1,91;16,32;-2,09;0,83;10,92;2,4
9,7;6,83;0,62;-4,18;-8,35;0,59;22,47;-2,35;3,26;0,58;-17,18;-16,11;0,11;-3,52;-5,07;4,25;3,35;7,86;16,04;27,7;3,67;-1,69;-12,03;-4,16;-1,88;-12,01;3,87;-20,34;4,83;4,36;13,73;9,76;1,9;-3,27;6,65;5,53;11,72;-5,62;-10,14;0,43;0,2;-10,32;0,22;-0,82;4,26;4,29;4,99;-4,9;-2,37;4,39;2,37
1,17;0,16;4,03;-7,02;-2;1,4;18,99;0,17;20,2;-1,32;-14,36;-23,18;3,54;-12,37;-3,94;-6,58;-0,21;3,97;15,04;17,29;2,88;3,49;-1,54;-4,15;-7,9;-3,91;-3,49;-16,65;-0,51;8,46;4,23;9,02;3,98;0,01;0,98;6,53;16,7;-14,61;4,56;0,39;4,17;-7,24;11,46;2,57;2,77;2,6;-6,66;1,34;-3,75;-3,41;1,82
11,71;3,96;-0,49;-8,4;-4,75;3,11;17,42;5,03;6,14;-2,74;-18,68;-16,13;0,69;-3,95;-2,61;1,07;3,23;10,4;18,98;24,41;2,27;3,94;-9,82;-2,32;-4,23;-8,06;1,55;-21,49;-0,1;1,3;1,24;14,21;7,37;-1,75;1,48;0,17;10,12;-6,94;0,25;-11,09;1,67;0,9;5,44;-5,86;2,01;4,91;-1,41;1;-1,61;1,72;2,15
6,71;5,47;5,87;-5,94;-3,61;-1,44;16,11;-0,33;3,16;4,37;-21,87;-0,8;4,45;1,7;-0,54;-4,76;1,95;5,85;15,92;19,96;3,11;1,76;-3,15;1,45;-1,32;-3,79;0,42;-0,31;1,09;1,77;4,56;7,76;8,56;-0,47;0,24;0,37;4,28;-4,54;-8,07;-6,14;3,91;-2,07;9,82;0,54;-1,63;3,54;-5,34;-1,19;0,99;5,35;4,64
9,28;-0,58;5,41;-3,13;-2,44;0;17,65;4,15;4,33;-3,38;-18,27;-13,48;2,1;-2,79;-1,78;0,57;2,74;6,21;12,43;22,66;5,91;-3,15;-9,39;-8,72;-3,48;-7,49;0,28;-12,94;3,71;-5,92;23,52;12,87;4,95;-2,19;1,25;7,05;8,19;-6,85;-17,99;-16,44;-3,67;0,23;-0,9;-8,83;3,46;3,53;2,48;3,42;-1,28;7,92;1,17
4,79;0,66;4,14;7,93;-0,75;-2,59;7,23;-5,02;-12,59;13,36;-2,85;-14,44;-0,44;-0,17;2,2;2,16;8,72;-2,68;-3,22;13,69;3,48;1,17;-16,6;-3,13;3,62;-9,62;-0,04;-8,52;2,88;-2,06;11,03;-2,22;-7,29;2,43;-1,72;4,02;-0,63;5,42;-3,82;-10,15;2,54;8,54;8,52;0,95;-8,21;11,09;-4,91;2,78;2,12;3,59;0,35
4,45;5,11;-2,86;-14,66;3,77;1,04;21,17;-4,75;13,31;17,85;-15,19;-16,7;3,64;-11,58;1,32;2,37;10,05;7,29;21,81;21,15;3,42;3,82;-7,1;-0,31;-4,37;-11,82;-1,71;-11,87;0,1;-8,58;-1,23;-2,49;-3,15;1,06;-1,98;0,81;7,52;-4,45;-0,68;-17,35;-7,67;9,99;0,55;-1,33;-9,74;13,67;0,52;5,96;2,57;3,72;1,47
19,68;1,78;3,78;-13,17;-8,47;4,95;34,97;-1,43;17,36;1,46;-34,93;-27,38;-1,91;-7,39;-2,07;-11,26;-3,79;14,93;32,88;40,25;7,1;0,41;-18,36;-7,74;-5,63;-0,72;5,6;-35,6;5,71;10,36;19,19;6,37;8,84;-1,34;0,66;6,85;16,23;-14,16;-11,89;5,79;4,36;-6,2;3,88;9,32;3,86;1,87;-2,36;-0,61;-4,6;6,87;5,26
1,25;2,08;-3;5,52;-4,79;-3,75;2,04;1,48;-2,68;-2,87;-0,81;1,28;4,12;3,48;0,53;0,59;-0,26;1,12;1,24;2,14;-5,38;3,95;-1,32;5,88;0,66;2,27;-0,05;1,96;-2,55;5,27;-16,71;9,85;9,24;2,79;1,77;-3,3;6,28;1,38;7,53;1,45;-1,84;-5,19;-3,54;4,71;4,07;2,26;6,5;-3,17;-0,77;2,01;3,44
11,61;4,53;-2,4;-10,01;2,01;0,4;14,58;2,35;-5,1;0,32;-19,38;-5,25;-6,2;0,46;-3,08;-2,05;-0,3;10,99;18,97;21,09;1,95;4,05;-14,58;3,48;0,06;1,71;-3,98;-15,42;-4,56;6,05;-1,73;-1,5;2,17;1,1;3,03;-1,24;0,03;5,39;4,03;2,25;0,07;-6,42;9,8;3,51;3,87;3,38;-7,89;2,74;-1,89;0,27;1,95
1,97;5,28;-6,1;-4,56;5,01;1,77;17,41;0,6;10,34;2,43;-11,75;-14,69;-0,75;-13,97;3,12;0,84;5,32;-0,65;10,05;17,46;-4,71;2,21;-9,97;-0,26;1,24;-2,29;-0,58;-10,65;-4,53;-0,65;-4,47;2,79;0,88;5,6;-0,2;-2,19;0,75;-1,97;7,71;-7,42;-8,54;0,83;-0,58;-0,88;2,77;7,67;3,18;6,38;1,67;-1,04;0,97
1,77;4,29;2,81;9,4;3,15;-12,33;-1,27;0,4;-4,61;5,53;5,56;-4,09;2,39;-1,53;-2,35;0,03;4,76;-1,6;-10,05;-4,69;1,8;3,75;0,17;-2,75;15,32;-4,84;1,6;7,27;1,28;-3,66;0,91;1,37;-0,83;-1,44;2,67;1,42;-3,17;0,97;-2,87;-5,15;1,84;-0,59;3,65;-2,9;0,34;5,66;-0,71;3,91;1,09;3,35;1,53
-1,53;1,41;0,73;8,57;-1,06;-8,65;-1,71;-5,61;-7,29;11,85;6,99;1,25;2,77;4,92;-0,93;-6,08;6,3;-2,73;-7,79;-3,15;4,68;-0,63;-0,44;-9,76;6,16;-9,87;4,15;8,01;-0,29;2,24;10,13;0,09;2,07;-3,34;3,16;4,6;1,55;5,84;-5,45;-0,21;1,52;-1,47;-1,95;7,53;-5,25;10,1;4,46;0,85;-2,08;0,87;2,32
8,72;-1,17;-1,11;-9;0,71;1,8;15,78;2,63;5,37;7,67;-21,78;-9,69;-4,51;0,16;-6,43;-5,08;-1,44;7,3;15,24;19,7;-3,39;2,86;-5,45;-6,81;-0,28;-12,56;3,62;-14,92;-2,76;5,2;-5,2;7,65;-2,07;-3,96;2,88;0,13;0,29;-5,35;7,66;-6,31;4,82;-5,38;-0,45;0,96;-0,9;5,54;0,78;0,62;-6,29;-4,86;-0,49
-1,42;1,64;-5,42;6,9;0,61;-0,96;1,87;-1,9;-0,94;4,74;2,91;0,62;9,54;-3,1;-3,18;-1,99;7,36;-0,07;-1,79;3,97;-4,64;3,47;-3,35;1,74;1,17;-8,57;0,49;10,86;-4,71;8,41;-15,13;7,93;6,51;2,68;-1,41;-4,17;3,46;-2,91;11,52;-5,61;-0,02;-2,55;-4,94;3,23;-4,19;8,69;6,9;1,26;-0,58;-1,73;2,1
9,61;-2,64;1,13;-18,68;0,28;5,71;38,36;-3,54;31,65;8,61;-31,19;-45,13;2,69;-22,52;-5,31;0,48;5,68;11,06;37,35;38,28;-0,5;4,3;-17,73;-9,18;-11,54;-11,16;-2,78;-38,93;6,36;2,14;15,27;1,29;-9,45;-0,1;-0,71;5,76;18,13;-19,28;-4,57;-9,46;0,27;0,41;7,43;-0,98;-7,25;8,74;-7,2;5,18;-3,26;1,9;-1
5,84;-0,99;8,21;-8,59;3,26;-3,54;10;4,71;-3,34;4,3;-6,3;-16,6;-1,4;1,16;-1,15;-9,19;-3,09;2,94;4,53;9,35;6,79;0,3;-1,57;-4,55;-3,99;-1,1;1,53;-14,47;6,92;9,6;22,33;6,4;3,88;-0,91;3,06;7,19;0,07;0,67;-11,09;-1,81;0,65;-11,78;16,04;0,8;3,56;2,52;-13,63;2,5;-3,69;4,31;2,08
4,96;-4,03;1,39;-1,13;-0,45;1,64;11,94;2,56;2,38;-1,94;-11,4;-15,59;0,97;-8,21;-0,9;-1,88;1,64;2,23;8,99;20,63;10,28;-4,2;-10,56;-11,46;3,28;2,61;4,56;-12,93;3,65;2,95;17,94;1,47;7,51;-0,22;4,05;9,83;4,95;-0,24;-13,34;-0,74;-3,23;-4,67;-7,53;3,53;5,89;4,89;6,33;2,65;1,28;4,53;3,29
17,2;-4,96;3,97;-13,71;-2,59;0,08;32,38;2;16,79;6,09;-28,56;-31,58;0,05;-11,51;-4,71;-1,86;-0,67;12,25;29,58;34,36;3,35;-0,89;-17,9;-14,53;-5,2;-10,94;3,23;-33,84;-0,72;0,6;16,64;10,02;3,2;-1,21;4,01;1,78;13,13;-11,7;-4,31;-9;-1,54;-3,68;6,44;-8,15;-0,1;2,67;-9,42;1,96;-1,99;-1,62;-1,24
8,51;-1,13;3,21;-3,81;-0,77;-1,06;12,21;6,01;-8,17;4,37;-15,88;-9,44;-7,07;2,87;1,22;-4,3;0,46;3,32;1,12;17,89;5,31;-1,12;-3,57;-10,56;6,19;0,49;10,79;-11,65;6,34;0,21;9,19;2,27;3,42;0,53;3,47;4,35;-3,53;-1,28;-12,46;-5,54;-1,34;-2,11;-8,6;0,98;2,93;5,38;5,86;3,54;-0,01;6,83;1,68
-0,69;1,54;4,79;0,77;-0,25;-2,41;10,21;-3,99;2,52;2,89;-5,62;-10,52;5,07;-1,86;3,88;-8,02;3,25;-0,8;2,02;11,13;13,72;-0,87;-3,55;-10,91;-3,64;1,25;-0,56;-2,99;5,52;1,35;26,84;-9,69;2,47;-0,15;2,27;10,83;6,31;-5,24;-17,98;3,5;-3,6;1,03;7,68;12,36;1,45;8,77;-7,41;4,4;-0,67;6,48;4,19
5,43;4,03;0,72;-3,23;-1,41;0,1;13,63;-2,02;-0,44;9,7;-7,35;-9,6;3,89;-3,02;1,62;-4,15;5,99;7,32;12,59;17,03;5,09;1,59;-10,5;-5,08;-6,5;-5,97;3,07;-9,45;8,04;-6,39;12,62;-3,97;2,23;-0,51;-0,28;7,12;7,04;-1,82;-16,98;-11,26;-1,78;10,69;-5,07;3,18;-2,66;11,89;4,45;6,75;2,28;8,49;3,5
13,32;0,92;4,26;-8,86;-2,11;0,41;25,38;-3,26;6,95;7,77;-23,29;-24,96;-1,22;-8,64;-3,16;-4,39;0,77;8,18;20,07;31,79;7,1;3,28;-14,47;-6,46;1,33;-5,37;1;-24,3;3,14;5;10,35;1,48;-1,05;-1,95;1,6;6,52;7,77;-6,85;-9,2;0,4;6,41;-0,23;7,47;2,15;-0,76;3,39;-6,39;1,23;-1,74;3,27;2,41
-2,22;4,77;-5,03;2,34;5,96;2,08;1,97;3,44;-1,25;3,65;3,57;-5,36;2,87;-4,04;-9,58;6,27;0,4;-3,13;-6,38;0,89;3,96;-5,91;-0,53;-5,15;-0,93;-12,5;8,83;1,91;0,76;4,71;6,54;13,06;5,39;0,07;2,71;1,2;-3,1;1,16;-11,65;-13,57;4,66;0,31;-22,64;-8,6;0,18;4,34;25,31;-2,17;0,36;11,42;0,49
20,53;7,8;-0,1;-9,78;-5,72;-3,64;25,52;-1,89;1,9;7,82;-25,63;-18,82;-1,53;-1,08;-1,27;-3,71;2,36;14,66;22,93;33,16;5,32;3,06;-18,28;-9,43;2,68;-4,18;3,97;-27,29;2,47;3,34;7,94;3,37;3,24;-0,24;-0,21;2,79;8,56;-5;-10,31;-2,91;4,86;0,99;-3,35;2,47;-3,15;4,27;7,45;0,89;-0,29;3,85;3,53
5,17;-0,62;0,81;-3,59;2,06;-2,28;9,72;-2,27;1,43;10,8;-10,32;-6,57;-1,31;-0,49;-3,38;0,91;0,97;2,8;3,6;13,14;1;3,57;-0,39;-4,69;3,57;-4,77;-1,66;-3,84;-0,91;3,34;5,6;-0,49;-2,41;1,25;-0,56;2,55;-0,47;-2,01;4,17;-5,02;2,67;4,55;10,5;1,94;-3,83;6,68;-9,47;2,81;0,37;-2,87;2,25
7,53;2,13;4,19;-6,14;0,51;2,61;18,33;1,65;2,98;16,16;-16,51;-22,26;-1,81;-11,01;-4,38;2,72;3;7,33;15,85;24,3;11,54;-3,13;-17,68;-6,11;0,48;-9,82;1,52;-19,41;2,24;-5,05;21,57;2,33;-8,29;0,11;0,23;5,54;3,08;-5,34;-15,51;-12,37;3,22;5,57;5,67;-8,9;-7,66;4,65;-5,26;4,71;0,25;5,95;0,03
0,07;9,54;-2,13;-2,43;3,02;-6,67;11,98;-2,63;12,28;4,79;-1,76;-13,39;7,23;-8,47;-2,87;1,59;0,86;1,46;8,42;6,11;8,29;-3,47;-0,51;-3,87;-1,55;-8,14;2,59;-0,6;-1,64;4,74;16,44;0,59;3,04;-3,51;9,08;0,32;7,95;-6,79;-12,2;2,35;-5,23;-5,05;4,85;7,44;7,53;11,57;-1,3;1,18;-4,66;6,53;3,71
7,41;1,67;-7,27;-2,8;-6,42;-0,12;21,54;-0,05;7,31;9,34;-20,28;-15,56;2,51;-4,38;3,08;-6,51;4,35;5,09;16,86;24,95;-0,5;5,43;-12,34;-2,94;-1,47;-3,9;1,73;-15,03;-7,64;2,75;-16,69;3,05;5,73;2,49;-2,28;-5,5;10,25;-7,22;9,86;-7,9;-1,07;0,28;-5,8;3,45;-5,99;6,51;4,1;1,87;0,47;-2,32;-0,4
4,01;0,75;2,88;-1,06;-3,9;-3,26;14,92;-3,57;9,38;3,62;-8,36;-15,87;4,43;-6,5;-3,12;-4,95;9;3,94;10,36;12,79;4,6;-1,23;-0,59;-3,17;-2,13;-10,99;4,53;-9,69;2,88;-0,06;7,91;6,45;-0,08;-0,35;-0,54;5,72;11,54;-8,59;-8,35;-9,68;-4,22;-3,27;-1,18;-1,46;-3,66;9,45;1,52;6,88;-0,45;3,95;1,44
7,36;9,06;-7,04;-8;-1,39;4,43;17,46;0,79;6,45;2,64;-22,69;-10,14;-1,32;-4,96;-3,45;2,9;6,23;6,56;17,75;24,47;2,01;7,6;-5,36;-3,75;-0,76;-12,51;3,34;-14,69;2,48;4,16;-5,23;8,45;0,51;2,95;-2,25;0,22;1,59;-5,37;-2,29;-14,41;-4,4;1,36;-4,26;-2,39;-3,98;8,18;7,6;1,9;-1,94;3,4;1,4
1,79;1,43;1,4;1,79;1,45;-4,66;14,63;2,04;9,62;5,42;-5,45;-15,39;7,78;-10,46;-4;-4,56;-2,07;2,31;7,17;11,6;10,26;-3,09;-4,11;-7,35;0,37;-2,25;0,18;-3,6;2,55;9,59;19,54;3,71;2,7;-0,51;1,55;7,67;10,31;-8,38;-11,59;2,89;8,38;-5,69;2,06;6,03;0,16;1,47;0,94;-2,93;-3,29;3,93;3,8
9,09;1,35;3,42;-0,64;-2,68;-1,5;15,75;-2,7;2,26;10,65;-13,43;-17,61;1,86;-7,4;-3,03;4,03;4,33;7,03;9,69;23,18;2,36;2,21;-10,85;-5,41;4,17;-9,7;0,54;-14,36;-0,55;3,06;7,42;3,76;-6,29;3,39;-3,87;3,65;8,22;-7,88;-1,22;-9,44;4,66;8,54;6,32;0,26;-6,89;6,62;-3,21;0,56;0,4;-1,17;1,46
10,57;-1,28;3,37;1,05;-4,57;-0,57;12,41;-3,71;-5,95;16,79;-13,35;-18,28;-6,15;-0,14;-1,21;2,37;8,98;5,23;8,42;20,58;-0,49;2,71;-12,6;-0,19;4,99;-12,31;-2,29;-18;0,58;-3,69;4,04;-1,69;-7,54;1,46;-1,2;5,03;4,9;0,6;2,93;-13,25;2,38;8,13;10,76;-3,1;-8,34;11,19;-5,53;5,59;2,65;-1,28;0,66
7,96;1,25;3,75;1,08;-2,6;-6,54;19,61;-3,51;5,01;8,76;-9,96;-18,13;3,42;-3,7;0,12;0,08;7,71;3,34;4,52;17,25;5,51;-1,8;-7,5;-4,13;2,81;-8,95;4,61;-11,43;3,39;-3,44;13,77;-1,62;-3,91;-1,25;1,77;3,93;11,31;-7,29;-11,89;-6,62;-5,46;2,63;4,81;4,35;-3;12,85;-5,11;5,35;-1,26;4,65;2,07
-0,36;-1,01;4,32;5,42;-2,84;-6,41;11,26;-1,61;4,82;3,45;-6,61;-17,52;8,76;-9,29;-0,41;-6,01;-0,38;-0,1;3,41;16,37;7,63;-2,22;-3,62;-6,33;1,72;-2,82;-0,49;-4,19;6,19;4,63;23,12;-2;5,75;-1,28;2,46;7,82;9,57;-9,99;-14,98;-1,1;-1,14;-1,33;4,19;7,09;2,95;6,93;-6,51;2,33;-0,51;5,72;3,6
3,89;2,11;7,73;3,14;1,9;-0,1;13,3;-7,44;-3,17;6,92;-8,91;-18,1;5,08;-5,27;0,33;-5,26;7,32;3,49;0,94;18,7;4,5;1,37;-9,79;-3,69;-2,3;-2,39;-2,21;-8,07;2,78;3,09;17,97;-8,6;-2,63;-2,15;3,07;5,04;4,75;-7,58;-8,34;1,83;-1,12;0,04;16,21;8,15;-0,25;11,4;-14,81;7,9;-0,39;1,88;2,66
13,55;1,08;3,81;-8,24;-5,84;-5,41;26,66;-6,18;6,19;16,7;-25,31;-21,42;-2,94;-0,89;0,42;1,98;10,86;11,15;23,09;31,48;5,08;0,41;-13,81;-2,35;-0,84;-14,78;1,49;-24,49;1,27;-5,69;5,18;0,15;-13,46;3,05;-5,64;1,88;14,11;-7,52;-6,93;-15,95;-0,38;15,57;1,51;0,23;-10,33;14,56;0,6;8,29;-0,65;4,72;1,86
6,55;6,87;-2,14;-8,68;1,28;-2,85;8,06;1,49;14;6,55;-14,77;-1,52;4,7;2,86;-1,26;-3,74;8,69;9,9;11,69;5,24;8,45;3,32;7,87;-4,15;-6,86;-9,04;2,34;-3,49;1,39;1,59;5,82;4,83;-4,28;1,2;-1,73;2,41;8,31;-10,72;-6,52;-9,19;-0,22;0,27;4,21;-0,18;-4,56;9,15;-3,45;5,97;-0,1;2,77;3,84
3,12;2,38;-2,88;5,38;-4,93;-3,32;6,06;-5,18;-3,11;13,48;1,75;-3,76;3,05;0,74;-2,1;3,62;8,5;-0,04;-0,43;6,32;7,04;3,74;-0,75;-3,79;-0,84;-11,3;0,97;-1,45;-1,4;-0,11;-0,96;1,89;-3,65;3,76;-5,65;-0,7;6,88;-2,18;-2,61;-16,49;-0,19;11,24;-0,02;-2,89;-10,58;12,1;1,45;6,29;1,49;3,51;1,87
10,41;3,05;-3,53;-7,46;2,62;-4,61;19,52;-2,25;-0,26;9,63;-12,46;-17,66;-2,13;-8,33;-6,35;7,59;12,64;7,96;14,57;19,64;5,92;0,66;-15,33;-5,53;5,69;-12,91;2,79;-15,8;2,53;-3,65;7,51;-2,51;-5,36;-3,31;-3,33;-0,88;-0,38;-0,17;-8,17;-18,59;1,91;7,03;-2,62;0,01;-7,62;14,16;2,68;3,42;1,78;4,96;0,16
1,04;-3,05;0,47;-3,64;2,04;-6,8;10,78;-2,84;9,92;11,2;-6,43;-12,45;7,67;-2,99;-1;-0,71;7,09;3,47;5,58;7,19;-4,02;6,62;4,82;2,92;-3,44;-10,53;-3,25;-3,39;-0,54;-1,16;-12,58;-0,28;-6,36;1,91;-2,05;-1,51;8,92;-9,78;3,66;-12,51;-2,13;8,11;1,26;2,45;-6,54;12,43;-2,99;6,74;-1,05;2,87;0,26
4,63;4,56;-2,53;-5,98;-2,76;4,99;18,88;-4,29;14,94;10,9;-15,72;-15,02;4,08;-10,81;2,52;-0,18;8,4;3,43;20,14;20,59;1,59;-4,41;-8,05;-4,38;-5,23;-6,73;-0,29;-13,88;-1,39;-3,19;11,75;-3,48;-4,58;0,84;-4;2,23;11,49;-5,99;-7,5;-9,72;3,44;12,62;-7,27;4,01;-7,76;10,33;11,62;3,51;2,2;7,09;3,18
-2,06;1,3;0,15;-2,68;-5,56;-2,78;21,09;-5,13;20,89;3,14;-15,6;-21,2;10,55;-11,34;-0,99;-1,48;1,49;1,98;17,3;17,23;5,18;3,35;3,75;-3,35;-7,76;-3,16;-3,41;-9,33;-0,57;3,28;5,15;3,22;5,86;0,44;-0,26;4,18;18,16;-17,05;1,47;-3,12;-0,83;-0,13;13,13;2,56;-0,7;5,19;-14,62;0,96;0,23;-3,48;2,53
11,02;0,89;-1,44;0,58;-0,79;-3,88;17,15;-0,86;-1,12;4,17;-10,16;-13,16;-0,57;-4,09;-4,8;2,82;2,59;3,96;10,7;19,01;4,68;3,32;-16,57;-2,76;1,93;-5,78;-4;-13,5;-0,64;2,22;4,15;5,84;-2,26;-1,01;0,71;4,71;3,17;0,87;1,96;-5;1,77;0,79;7,26;-1,52;-2,2;3,09;-5,8;0,72;-3,15;-1,96;0,86
7,5;-3,65;5,69;-5,67;2,89;3,56;16,43;-3,32;0,52;9,16;-12,17;-19,66;-3,79;-11,72;-2,43;4,13;10,11;6,44;11,9;22,51;0,95;-1,3;-16,21;-2,2;2,11;-12,39;-0,43;-18,72;0,57;-4,55;15,31;4,83;-1,83;-1,46;-0,85;2,73;0,01;-0,92;-0,5;-15,2;-1,04;5,3;14,44;-4,36;-5,79;11,23;-10,85;4,36;1,47;-0,28;0,36
12,38;3,95;-1,22;-10,16;-4,03;2,89;21,21;-0,24;10,16;-1,63;-21,38;-20,1;-3,81;-1,48;-3,1;-7,51;1,78;9,44;18,52;23,61;1,47;2,39;-4,81;-2,56;-8,55;-4,25;3,85;-25,04;3,68;6,63;3,61;9,31;12,93;-2,13;1,43;2,64;12,3;-10,62;-5,91;-0,31;3,2;-6,07;-4,97;5,31;1,3;3,64;6,42;-3,14;-1,06;5,99;2,25
3,27;9,49;-7,18;-3,73;0,62;-2,61;4,41;3,7;-0,65;-0,33;-2,58;-3,45;-8,15;0,7;-6,23;1,67;7,32;0,48;-0,71;1,95;5,51;3,99;1,48;5,63;4,7;-8,62;-6,28;-7,43;-2,57;4,9;2,41;12,13;0,61;3,49;-4,97;3,64;-4,01;2,91;3,98;-13,44;2,31;-3,53;12,19;-6,34;-4,85;3,73;-8,04;1,54;0,45;-1,26;0,52
